t # 0
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 6
v 13 6
v 14 7
v 15 7
v 16 0
v 17 0
v 18 4
v 19 4
v 20 4
v 21 4
v 22 8
v 23 8
v 24 3
v 25 3
v 26 9
v 27 9
v 28 10
v 29 10
v 30 8
v 31 8
v 32 2
v 33 2
v 34 7
v 35 7
v 36 11
v 37 11
v 38 4
v 39 4
v 40 3
v 41 3
v 42 2
v 43 2
v 44 9
v 45 9
v 46 12
v 47 12
v 48 3
v 49 3
v 50 4
v 51 4
v 52 11
v 53 11
v 54 13
v 55 13
e 39 45 1
e 39 47 1
e 40 41 1
e 41 44 1
e 42 3 1
e 42 5 1
e 42 7 1
e 42 9 1
e 42 43 1
e 42 44 1
e 42 45 1
e 42 47 1
e 43 3 1
e 43 5 1
e 43 7 1
e 43 9 1
e 43 40 1
e 43 41 1
e 43 44 1
e 43 45 1
e 43 46 1
e 44 45 1
e 45 47 1
e 46 1 1
e 46 3 1
e 46 5 1
e 46 40 1
e 46 41 1
e 46 44 1
e 46 45 1
e 46 48 1
e 48 1 1
e 48 3 1
e 48 35 1
e 48 37 1
e 48 40 1
e 48 41 1
t # 10
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 7
v 7 0
v 8 4
v 9 4
v 10 8
v 11 3
v 12 9
v 13 10
v 14 8
v 15 2
v 16 7
v 17 4
v 18 3
v 19 2
v 20 9
v 21 15
v 22 3
v 23 4
v 24 11
v 25 13
v 26 0
v 27 1
v 28 2
v 29 3
v 30 4
v 31 5
v 32 7
v 33 0
v 34 4
v 35 4
v 36 8
v 37 3
v 38 9
v 39 10
v 40 8
v 41 7
v 42 11
v 43 4
v 44 3
v 45 2
v 46 9
v 47 15
v 48 3
v 49 4
v 50 11
v 51 13
e 0 1 1
e 0 50 1
e 0 51 1
e 1 2 1
e 1 48 1
e 1 49 1
e 1 50 1
e 1 51 1
e 2 3 1
e 2 48 1
e 2 49 1
e 2 50 1
e 3 4 1
e 3 44 1
e 3 46 1
e 3 47 1
e 3 48 1
e 3 49 1
e 4 5 1
e 4 37 1
e 4 41 1
e 4 43 1
e 4 44 1
e 4 47 1
e 4 48 1
e 5 41 1
e 5 42 1
e 5 44 1
e 6 7 1
e 6 37 1
e 6 38 1
e 6 40 1
e 7 37 1
e 7 38 1
e 8 9 1
e 8 38 1
e 9 10 1
e 9 37 1
e 9 38 1
e 10 11 1
e 10 36 1
e 10 37 1
e 10 38 1
e 11 12 1
e 11 30 1
e 11 32 1
e 11 33 1
e 11 35 1
e 11 36 1
e 11 37 1
e 11 38 1
e 12 13 1
e 12 32 1
e 12 33 1
e 12 34 1
e 12 35 1
e 12 36 1
e 12 37 1
e 12 38 1
e 12 39 1
e 13 14 1
e 13 38 1
e 14 32 1
e 15 38 1
e 16 30 1
e 16 31 1
e 17 18 1
e 17 30 1
e 18 29 1
e 18 30 1
e 18 31 1
e 19 20 1
e 19 51 1
e 20 21 1
e 20 51 1
e 21 22 1
e 21 29 1
e 21 30 1
e 21 49 1
e 21 50 1
e 21 51 1
e 22 23 1
e 22 27 1
e 22 28 1
e 22 29 1
e 22 30 1
e 22 49 1
e 22 50 1
e 22 51 1
e 23 24 1
e 23 27 1
e 23 28 1
e 23 29 1
e 23 47 1
e 23 48 1
e 23 49 1
e 23 50 1
e 24 25 1
e 24 26 1
e 24 27 1
e 24 28 1
e 24 47 1
e 24 48 1
e 24 49 1
e 24 50 1
e 25 26 1
e 25 27 1
e 25 45 1
e 25 46 1
e 25 47 1
e 25 48 1
e 26 27 1
e 27 28 1
e 28 29 1
e 29 30 1
e 30 31 1
e 32 33 1
e 34 35 1
e 35 36 1
e 36 37 1
e 37 38 1
e 38 39 1
e 39 40 1
e 41 42 1
e 43 44 1
e 45 46 1
e 46 47 1
e 47 48 1
e 48 49 1
e 49 50 1
e 50 51 1
t # 11
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 7
v 7 0
v 8 4
v 9 4
v 10 8
v 11 3
v 12 9
v 13 10
v 14 8
v 15 7
v 16 4
v 17 3
v 18 2
v 19 9
v 20 15
v 21 3
v 22 4
v 23 11
v 24 13
v 25 0
v 26 1
v 27 2
v 28 3
v 29 4
v 30 5
v 31 7
v 32 0
v 33 4
v 34 4
v 35 8
v 36 3
v 37 9
v 38 10
v 39 8
v 40 7
v 41 11
v 42 4
v 43 3
v 44 2
v 45 9
v 46 15
v 47 3
v 48 4
v 49 11
v 50 13
e 0 1 1
e 0 48 1
e 0 49 1
e 0 50 1
e 1 2 1
e 1 47 1
e 1 48 1
e 1 49 1
e 1 50 1
e 2 3 1
e 2 47 1
e 2 48 1
e 2 49 1
e 3 4 1
e 3 43 1
e 3 46 1
e 3 47 1
e 3 48 1
e 4 5 1
e 4 36 1
e 4 40 1
e 4 42 1
e 4 43 1
e 4 46 1
e 4 47 1
e 5 40 1
e 5 41 1
e 5 43 1
e 6 7 1
e 6 36 1
e 6 37 1
e 6 39 1
e 7 36 1
e 7 37 1
e 8 9 1
e 8 37 1
e 9 10 1
e 9 36 1
e 9 37 1
e 10 11 1
e 10 35 1
e 10 36 1
e 10 37 1
e 10 38 1
e 11 12 1
e 11 29 1
e 11 31 1
e 11 32 1
e 11 34 1
e 11 35 1
e 11 36 1
e 11 37 1
e 12 13 1
e 12 31 1
e 12 32 1
e 12 33 1
e 12 34 1
e 12 35 1
e 12 36 1
e 12 37 1
e 12 38 1
e 13 14 1
e 13 35 1
e 14 31 1
e 15 29 1
e 15 30 1
e 16 17 1
e 16 29 1
e 17 28 1
e 17 29 1
e 17 30 1
e 18 19 1
e 18 50 1
e 19 20 1
e 19 50 1
e 20 21 1
e 20 28 1
e 20 29 1
e 20 48 1
e 20 49 1
e 20 50 1
e 21 22 1
e 21 26 1
e 21 27 1
e 21 28 1
e 21 29 1
e 21 48 1
e 21 49 1
e 21 50 1
e 22 23 1
e 22 26 1
e 22 27 1
e 22 28 1
e 22 29 1
e 22 46 1
e 22 47 1
e 22 48 1
e 22 49 1
e 23 24 1
e 23 25 1
e 23 26 1
e 23 27 1
e 23 46 1
e 23 47 1
e 23 48 1
e 23 49 1
e 24 25 1
e 24 26 1
e 24 44 1
e 24 45 1
e 24 46 1
e 24 47 1
e 25 26 1
e 26 27 1
e 27 28 1
e 28 29 1
e 29 30 1
e 31 32 1
e 33 34 1
e 34 35 1
e 35 36 1
e 36 37 1
e 37 38 1
e 38 39 1
e 40 41 1
e 42 43 1
e 44 45 1
e 45 46 1
e 46 47 1
e 47 48 1
e 48 49 1
e 49 50 1
t # 12
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 7
v 7 0
v 8 4
v 9 4
v 10 8
v 11 3
v 12 9
v 13 10
v 14 8
v 15 2
v 16 7
v 17 4
v 18 3
v 19 2
v 20 9
v 21 15
v 22 3
v 23 4
v 24 11
v 25 13
v 26 0
v 27 1
v 28 2
v 29 3
v 30 4
v 31 5
v 32 7
v 33 0
v 34 4
v 35 4
v 36 8
v 37 3
v 38 9
v 39 10
v 40 8
v 41 2
v 42 7
v 43 11
v 44 4
v 45 3
v 46 2
v 47 9
v 48 15
v 49 3
v 50 4
v 51 11
v 52 13
e 0 1 1
e 0 51 1
e 0 52 1
e 1 2 1
e 1 49 1
e 1 50 1
e 1 51 1
e 1 52 1
e 2 3 1
e 2 49 1
e 2 50 1
e 2 51 1
e 3 4 1
e 3 45 1
e 3 47 1
e 3 48 1
e 3 49 1
e 3 50 1
e 4 5 1
e 4 37 1
e 4 42 1
e 4 44 1
e 4 45 1
e 4 48 1
e 4 49 1
e 5 42 1
e 5 43 1
e 5 45 1
e 6 7 1
e 6 37 1
e 6 38 1
e 6 40 1
e 7 37 1
e 7 38 1
e 8 9 1
e 8 38 1
e 9 10 1
e 9 37 1
e 9 38 1
e 10 11 1
e 10 36 1
e 10 37 1
e 10 38 1
e 10 39 1
e 11 12 1
e 11 30 1
e 11 32 1
e 11 33 1
e 11 35 1
e 11 36 1
e 11 37 1
e 11 38 1
e 12 13 1
e 12 32 1
e 12 33 1
e 12 34 1
e 12 35 1
e 12 36 1
e 12 37 1
e 12 38 1
e 12 39 1
e 12 41 1
e 13 14 1
e 13 36 1
e 13 38 1
e 14 32 1
e 15 38 1
e 16 30 1
e 16 31 1
e 17 18 1
e 17 30 1
e 18 29 1
e 18 30 1
e 18 31 1
e 19 20 1
e 19 52 1
e 20 21 1
e 20 52 1
e 21 22 1
e 21 29 1
e 21 30 1
e 21 50 1
e 21 51 1
e 21 52 1
e 22 23 1
e 22 27 1
e 22 28 1
e 22 29 1
e 22 30 1
e 22 50 1
e 22 51 1
e 22 52 1
e 23 24 1
e 23 27 1
e 23 28 1
e 23 29 1
e 23 48 1
e 23 49 1
e 23 50 1
e 23 51 1
e 24 25 1
e 24 26 1
e 24 27 1
e 24 28 1
e 24 48 1
e 24 49 1
e 24 50 1
e 24 51 1
e 25 26 1
e 25 27 1
e 25 46 1
e 25 47 1
e 25 48 1
e 25 49 1
e 26 27 1
e 27 28 1
e 28 29 1
e 29 30 1
e 30 31 1
e 32 33 1
e 34 35 1
e 35 36 1
e 36 37 1
e 37 38 1
e 38 39 1
e 39 40 1
e 42 43 1
e 44 45 1
e 46 47 1
e 47 48 1
e 48 49 1
e 49 50 1
e 50 51 1
e 51 52 1
t # 13
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 7
v 7 0
v 8 4
v 9 4
v 10 8
v 11 3
v 12 9
v 13 10
v 14 8
v 15 7
v 16 4
v 17 3
v 18 2
v 19 9
v 20 15
v 21 3
v 22 4
v 23 11
v 24 13
v 25 0
v 26 1
v 27 2
v 28 3
v 29 4
v 30 5
v 31 7
v 32 0
v 33 4
v 34 4
v 35 8
v 36 3
v 37 9
v 38 10
v 39 8
v 40 7
v 41 11
v 42 4
v 43 3
v 44 2
v 45 9
v 46 15
v 47 3
v 48 4
v 49 11
v 50 13
e 0 1 1
e 0 49 1
e 0 50 1
e 1 2 1
e 1 47 1
e 1 48 1
e 1 49 1
e 1 50 1
e 2 3 1
e 2 47 1
e 2 48 1
e 2 49 1
e 3 4 1
e 3 43 1
e 3 46 1
e 3 47 1
e 3 48 1
e 4 5 1
e 4 36 1
e 4 40 1
e 4 42 1
e 4 43 1
e 4 46 1
e 4 47 1
e 5 40 1
e 5 41 1
e 5 43 1
e 6 7 1
e 6 36 1
e 6 37 1
e 6 39 1
e 6 40 1
e 7 36 1
e 7 37 1
e 8 9 1
e 8 37 1
e 9 10 1
e 9 36 1
e 9 37 1
e 10 11 1
e 10 35 1
e 10 36 1
e 10 37 1
e 10 38 1
e 11 12 1
e 11 29 1
e 11 31 1
e 11 32 1
e 11 34 1
e 11 35 1
e 11 36 1
e 11 37 1
e 12 13 1
e 12 31 1
e 12 32 1
e 12 33 1
e 12 34 1
e 12 35 1
e 12 36 1
e 12 37 1
e 12 38 1
e 13 14 1
e 13 35 1
e 13 37 1
e 14 31 1
e 15 29 1
e 15 30 1
e 16 17 1
e 16 29 1
e 17 28 1
e 17 29 1
e 17 30 1
e 18 19 1
e 18 50 1
e 19 20 1
e 19 50 1
e 20 21 1
e 20 28 1
e 20 29 1
e 20 48 1
e 20 49 1
e 20 50 1
e 21 22 1
e 21 26 1
e 21 27 1
e 21 28 1
e 21 29 1
e 21 48 1
e 21 49 1
e 21 50 1
e 22 23 1
e 22 26 1
e 22 27 1
e 22 28 1
e 22 29 1
e 22 46 1
e 22 47 1
e 22 48 1
e 22 49 1
e 23 24 1
e 23 25 1
e 23 26 1
e 23 27 1
e 23 46 1
e 23 47 1
e 23 48 1
e 23 49 1
e 24 25 1
e 24 26 1
e 24 44 1
e 24 45 1
e 24 46 1
e 24 47 1
e 25 26 1
e 26 27 1
e 27 28 1
e 28 29 1
e 29 30 1
e 31 32 1
e 33 34 1
e 34 35 1
e 35 36 1
e 36 37 1
e 37 38 1
e 38 39 1
e 40 41 1
e 42 43 1
e 44 45 1
e 45 46 1
e 46 47 1
e 47 48 1
e 48 49 1
e 49 50 1
t # 14
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 7
v 7 0
v 8 4
v 9 4
v 10 8
v 11 3
v 12 9
v 13 10
v 14 8
v 15 7
v 16 4
v 17 3
v 18 2
v 19 9
v 20 15
v 21 3
v 22 4
v 23 11
v 24 13
v 25 0
v 26 1
v 27 2
v 28 3
v 29 4
v 30 5
v 31 7
v 32 0
v 33 4
v 34 4
v 35 8
v 36 3
v 37 9
v 38 10
v 39 8
v 40 2
v 41 7
v 42 11
v 43 4
v 44 3
v 45 2
v 46 9
v 47 15
v 48 3
v 49 4
v 50 11
v 51 13
e 0 1 1
e 0 49 1
e 0 50 1
e 0 51 1
e 1 2 1
e 1 48 1
e 1 49 1
e 1 50 1
e 1 51 1
e 2 3 1
e 2 48 1
e 2 49 1
e 2 50 1
e 3 4 1
e 3 44 1
e 3 47 1
e 3 48 1
e 3 49 1
e 4 5 1
e 4 36 1
e 4 41 1
e 4 43 1
e 4 44 1
e 4 47 1
e 4 48 1
e 5 41 1
e 5 42 1
e 5 44 1
e 6 7 1
e 6 36 1
e 6 37 1
e 6 39 1
e 6 41 1
e 7 36 1
e 7 37 1
e 8 9 1
e 8 37 1
e 9 10 1
e 9 36 1
e 9 37 1
e 10 11 1
e 10 35 1
e 10 36 1
e 10 37 1
e 10 38 1
e 11 12 1
e 11 29 1
e 11 31 1
e 11 32 1
e 11 34 1
e 11 35 1
e 11 36 1
e 11 37 1
e 12 13 1
e 12 31 1
e 12 32 1
e 12 33 1
e 12 34 1
e 12 35 1
e 12 36 1
e 12 37 1
e 12 38 1
e 12 40 1
e 13 14 1
e 13 35 1
e 13 37 1
e 14 31 1
e 15 29 1
e 15 30 1
e 16 17 1
e 16 29 1
e 17 28 1
e 17 29 1
e 17 30 1
e 18 19 1
e 18 51 1
e 19 20 1
e 19 50 1
e 19 51 1
e 20 21 1
e 20 28 1
e 20 29 1
e 20 49 1
e 20 50 1
e 20 51 1
e 21 22 1
e 21 26 1
e 21 27 1
e 21 28 1
e 21 29 1
e 21 49 1
e 21 50 1
e 21 51 1
e 22 23 1
e 22 26 1
e 22 27 1
e 22 28 1
e 22 29 1
e 22 47 1
e 22 48 1
e 22 49 1
e 22 50 1
e 23 24 1
e 23 25 1
e 23 26 1
e 23 27 1
e 23 47 1
e 23 48 1
e 23 49 1
e 23 50 1
e 24 25 1
e 24 26 1
e 24 45 1
e 24 46 1
e 24 47 1
e 24 48 1
e 25 26 1
e 26 27 1
e 27 28 1
e 28 29 1
e 29 30 1
e 31 32 1
e 33 34 1
e 34 35 1
e 35 36 1
e 36 37 1
e 37 38 1
e 38 39 1
e 41 42 1
e 43 44 1
e 45 46 1
e 46 47 1
e 47 48 1
e 48 49 1
e 49 50 1
e 50 51 1
t # 15
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 7
v 13 7
v 14 0
v 15 0
v 16 4
v 17 4
v 18 4
v 19 4
v 20 8
v 21 8
v 22 3
v 23 3
v 24 9
v 25 9
v 26 8
v 27 8
v 28 2
v 29 7
v 30 7
v 31 11
v 32 4
v 33 4
v 34 3
v 35 3
v 36 2
v 37 2
v 38 9
v 39 9
v 40 12
v 41 12
v 42 3
v 43 3
v 44 4
v 45 4
v 46 11
v 47 11
v 48 13
v 49 13
e 0 2 1
e 0 46 1
e 0 48 1
e 1 3 1
e 2 4 1
e 2 42 1
e 2 45 1
e 2 46 1
e 2 48 1
e 3 5 1
e 4 6 1
e 4 42 1
e 4 45 1
e 4 46 1
e 5 7 1
e 6 8 1
e 6 35 1
e 6 41 1
e 6 42 1
e 6 45 1
e 7 9 1
e 8 11 1
e 8 22 1
e 8 30 1
e 8 32 1
e 8 35 1
e 8 41 1
e 8 42 1
e 9 10 1
e 11 30 1
e 11 31 1
e 11 35 1
e 12 14 1
e 13 15 1
e 13 22 1
e 13 25 1
e 13 26 1
e 13 30 1
e 15 22 1
e 15 25 1
e 16 18 1
e 16 25 1
e 17 19 1
e 18 20 1
e 18 22 1
e 18 25 1
e 19 21 1
e 20 21 1
e 20 22 1
e 20 23 1
e 20 25 1
e 21 22 1
e 22 25 1
e 23 9 1
e 23 12 1
e 23 14 1
e 23 19 1
e 23 21 1
e 23 22 1
e 23 24 1
e 23 25 1
e 24 12 1
e 24 14 1
e 24 17 1
e 24 19 1
e 24 21 1
e 24 22 1
e 24 25 1
e 24 28 1
e 27 12 1
e 29 9 1
e 29 10 1
e 30 31 1
e 32 35 1
e 33 9 1
e 33 34 1
e 34 9 1
e 34 10 1
e 36 38 1
e 37 39 1
e 37 48 1
e 38 41 1
e 39 40 1
e 39 48 1
e 40 7 1
e 40 9 1
e 40 43 1
e 40 45 1
e 40 46 1
e 40 48 1
e 41 42 1
e 42 45 1
e 43 3 1
e 43 5 1
e 43 7 1
e 43 9 1
e 43 44 1
e 43 45 1
e 43 46 1
e 43 48 1
e 44 3 1
e 44 5 1
e 44 7 1
e 44 9 1
e 44 41 1
e 44 42 1
e 44 45 1
e 44 46 1
e 44 47 1
e 45 46 1
e 46 48 1
e 47 1 1
e 47 3 1
e 47 5 1
e 47 38 1
e 47 41 1
e 47 42 1
e 47 45 1
e 47 46 1
e 47 49 1
e 49 1 1
e 49 3 1
e 49 36 1
e 49 38 1
e 49 41 1
e 49 42 1
t # 16
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 7
v 13 7
v 14 0
v 15 0
v 16 4
v 17 4
v 18 4
v 19 4
v 20 8
v 21 8
v 22 3
v 23 3
v 24 9
v 25 9
v 26 8
v 27 8
v 28 7
v 29 7
v 30 11
v 31 11
v 32 4
v 33 4
v 34 3
v 35 3
v 36 2
v 37 2
v 38 9
v 39 9
v 40 12
v 41 12
v 42 3
v 43 3
v 44 4
v 45 4
v 46 11
v 47 11
v 48 13
v 49 13
e 0 2 1
e 0 46 1
e 0 48 1
e 1 3 1
e 2 4 1
e 2 42 1
e 2 45 1
e 2 46 1
e 2 48 1
e 3 5 1
e 4 6 1
e 4 42 1
e 4 45 1
e 4 46 1
e 5 7 1
e 6 8 1
e 6 35 1
e 6 38 1
e 6 41 1
e 6 42 1
e 6 45 1
e 7 9 1
e 8 11 1
e 8 22 1
e 8 29 1
e 8 32 1
e 8 35 1
e 8 41 1
e 8 42 1
e 8 45 1
e 9 10 1
e 11 29 1
e 11 31 1
e 11 35 1
e 12 14 1
e 13 15 1
e 13 22 1
e 13 25 1
e 13 26 1
e 15 22 1
e 15 25 1
e 16 18 1
e 16 25 1
e 17 19 1
e 18 20 1
e 18 22 1
e 18 25 1
e 19 21 1
e 20 21 1
e 20 22 1
e 20 23 1
e 20 25 1
e 21 22 1
e 22 25 1
e 23 9 1
e 23 12 1
e 23 14 1
e 23 19 1
e 23 21 1
e 23 22 1
e 23 24 1
e 23 25 1
e 24 12 1
e 24 14 1
e 24 17 1
e 24 19 1
e 24 21 1
e 24 22 1
e 24 25 1
e 27 12 1
e 28 9 1
e 28 10 1
e 28 30 1
e 29 31 1
e 30 10 1
e 32 35 1
e 33 9 1
e 33 34 1
e 34 7 1
e 34 9 1
e 34 10 1
e 36 38 1
e 37 39 1
e 37 48 1
e 38 41 1
e 39 40 1
e 39 48 1
e 40 7 1
e 40 9 1
e 40 43 1
e 40 45 1
e 40 46 1
e 40 48 1
e 41 42 1
e 42 45 1
e 43 3 1
e 43 5 1
e 43 7 1
e 43 9 1
e 43 44 1
e 43 45 1
e 43 46 1
e 43 48 1
e 44 3 1
e 44 5 1
e 44 7 1
e 44 9 1
e 44 41 1
e 44 42 1
e 44 45 1
e 44 46 1
e 44 47 1
e 45 46 1
e 46 48 1
e 47 1 1
e 47 3 1
e 47 5 1
e 47 38 1
e 47 41 1
e 47 42 1
e 47 45 1
e 47 46 1
e 47 49 1
e 49 1 1
e 49 3 1
e 49 36 1
e 49 38 1
e 49 41 1
e 49 42 1
t # 17
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 7
v 13 7
v 14 0
v 15 0
v 16 4
v 17 4
v 18 4
v 19 4
v 20 8
v 21 8
v 22 3
v 23 3
v 24 9
v 25 9
v 26 8
v 27 8
v 28 2
v 29 7
v 30 7
v 31 11
v 32 11
v 33 4
v 34 4
v 35 3
v 36 3
v 37 2
v 38 2
v 39 9
v 40 9
v 41 12
v 42 12
v 43 3
v 44 3
v 45 4
v 46 4
v 47 11
v 48 11
v 49 13
v 50 13
e 0 2 1
e 0 47 1
e 0 49 1
e 1 3 1
e 2 4 1
e 2 43 1
e 2 46 1
e 2 47 1
e 2 49 1
e 3 5 1
e 4 6 1
e 4 43 1
e 4 46 1
e 4 47 1
e 5 7 1
e 6 8 1
e 6 36 1
e 6 39 1
e 6 42 1
e 6 43 1
e 6 46 1
e 7 9 1
e 8 11 1
e 8 22 1
e 8 30 1
e 8 33 1
e 8 36 1
e 8 42 1
e 8 43 1
e 8 46 1
e 9 10 1
e 11 30 1
e 11 32 1
e 11 36 1
e 12 14 1
e 13 15 1
e 13 22 1
e 13 25 1
e 13 26 1
e 15 22 1
e 15 25 1
e 16 18 1
e 16 25 1
e 17 19 1
e 18 20 1
e 18 22 1
e 18 25 1
e 19 21 1
e 20 21 1
e 20 22 1
e 20 23 1
e 20 25 1
e 21 22 1
e 22 25 1
e 23 9 1
e 23 12 1
e 23 14 1
e 23 19 1
e 23 21 1
e 23 22 1
e 23 24 1
e 23 25 1
e 24 12 1
e 24 14 1
e 24 17 1
e 24 19 1
e 24 21 1
e 24 22 1
e 24 25 1
e 27 12 1
e 28 25 1
e 29 9 1
e 29 10 1
e 29 31 1
e 30 32 1
e 31 10 1
e 33 36 1
e 34 9 1
e 34 35 1
e 35 7 1
e 35 9 1
e 35 10 1
e 37 39 1
e 38 40 1
e 38 49 1
e 39 42 1
e 40 41 1
e 40 47 1
e 40 49 1
e 41 7 1
e 41 9 1
e 41 44 1
e 41 46 1
e 41 47 1
e 41 49 1
e 42 43 1
e 43 46 1
e 44 3 1
e 44 5 1
e 44 7 1
e 44 9 1
e 44 45 1
e 44 46 1
e 44 47 1
e 44 49 1
e 45 3 1
e 45 5 1
e 45 7 1
e 45 9 1
e 45 42 1
e 45 43 1
e 45 46 1
e 45 47 1
e 45 48 1
e 46 47 1
e 47 49 1
e 48 1 1
e 48 3 1
e 48 5 1
e 48 42 1
e 48 43 1
e 48 46 1
e 48 47 1
e 48 50 1
e 50 1 1
e 50 3 1
e 50 37 1
e 50 39 1
e 50 42 1
e 50 43 1
t # 18
v 0 0
v 1 0
v 2 1
v 3 1
v 4 16
v 5 16
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 7
v 13 7
v 14 0
v 15 0
v 16 4
v 17 4
v 18 4
v 19 4
v 20 8
v 21 8
v 22 3
v 23 3
v 24 9
v 25 9
v 26 8
v 27 8
v 28 7
v 29 7
v 30 4
v 31 4
v 32 3
v 33 3
v 34 2
v 35 2
v 36 9
v 37 9
v 38 12
v 39 12
v 40 3
v 41 3
v 42 4
v 43 4
v 44 11
v 45 11
v 46 13
v 47 13
e 0 2 1
e 0 44 1
e 0 46 1
e 1 3 1
e 2 5 1
e 2 40 1
e 2 43 1
e 2 44 1
e 2 46 1
e 3 4 1
e 4 7 1
e 5 6 1
e 5 40 1
e 5 43 1
e 5 44 1
e 6 8 1
e 6 33 1
e 6 39 1
e 6 40 1
e 6 43 1
e 7 9 1
e 8 11 1
e 8 22 1
e 8 29 1
e 8 30 1
e 8 33 1
e 8 39 1
e 8 40 1
e 8 43 1
e 9 10 1
e 11 29 1
e 11 33 1
e 12 14 1
e 13 15 1
e 13 22 1
e 13 25 1
e 13 26 1
e 15 22 1
e 15 25 1
e 16 18 1
e 16 25 1
e 17 19 1
e 18 21 1
e 18 22 1
e 18 25 1
e 19 20 1
e 20 22 1
e 21 20 1
e 21 22 1
e 21 23 1
e 21 25 1
e 22 25 1
e 23 9 1
e 23 12 1
e 23 14 1
e 23 19 1
e 23 20 1
e 23 22 1
e 23 24 1
e 23 25 1
e 24 12 1
e 24 14 1
e 24 17 1
e 24 19 1
e 24 20 1
e 24 22 1
e 24 25 1
e 27 12 1
e 28 9 1
e 28 10 1
e 30 33 1
e 31 9 1
e 31 32 1
e 32 7 1
e 32 9 1
e 32 10 1
e 34 36 1
e 35 37 1
e 35 46 1
e 36 39 1
e 37 38 1
e 37 46 1
e 38 7 1
e 38 9 1
e 38 41 1
e 38 43 1
e 38 44 1
e 38 46 1
e 39 40 1
e 40 43 1
e 41 3 1
e 41 4 1
e 41 7 1
e 41 9 1
e 41 42 1
e 41 43 1
e 41 44 1
e 41 46 1
e 42 3 1
e 42 4 1
e 42 7 1
e 42 9 1
e 42 39 1
e 42 40 1
e 42 43 1
e 42 44 1
e 42 45 1
e 43 44 1
e 44 46 1
e 45 1 1
e 45 3 1
e 45 4 1
e 45 39 1
e 45 40 1
e 45 43 1
e 45 44 1
e 45 47 1
e 47 1 1
e 47 3 1
e 47 34 1
e 47 36 1
e 47 39 1
e 47 40 1
t # 19
v 0 0
v 1 0
v 2 1
v 3 1
v 4 16
v 5 16
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 7
v 13 7
v 14 0
v 15 0
v 16 4
v 17 4
v 18 4
v 19 4
v 20 8
v 21 8
v 22 3
v 23 3
v 24 9
v 25 9
v 26 10
v 27 8
v 28 8
v 29 16
v 30 16
v 31 7
v 32 7
v 33 11
v 34 11
v 35 4
v 36 4
v 37 3
v 38 3
v 39 2
v 40 2
v 41 9
v 42 9
v 43 12
v 44 12
v 45 3
v 46 3
v 47 4
v 48 4
v 49 11
v 50 11
v 51 13
v 52 13
e 0 3 1
e 1 2 1
e 1 49 1
e 1 51 1
e 2 5 1
e 2 45 1
e 2 48 1
e 2 49 1
e 2 51 1
e 3 4 1
e 4 7 1
e 5 6 1
e 5 45 1
e 5 48 1
e 5 49 1
e 6 8 1
e 6 37 1
e 6 44 1
e 6 45 1
e 6 48 1
e 7 9 1
e 8 11 1
e 8 22 1
e 8 32 1
e 8 35 1
e 8 37 1
e 8 44 1
e 8 45 1
e 8 48 1
e 9 10 1
e 11 32 1
e 11 34 1
e 11 37 1
e 12 14 1
e 13 15 1
e 13 22 1
e 13 25 1
e 13 27 1
e 15 22 1
e 15 25 1
e 16 18 1
e 16 25 1
e 17 19 1
e 18 20 1
e 18 22 1
e 18 25 1
e 19 21 1
e 20 21 1
e 20 22 1
e 20 23 1
e 20 25 1
e 20 26 1
e 21 22 1
e 22 25 1
e 23 9 1
e 23 12 1
e 23 14 1
e 23 19 1
e 23 21 1
e 23 22 1
e 23 24 1
e 23 25 1
e 24 12 1
e 24 14 1
e 24 17 1
e 24 19 1
e 24 21 1
e 24 22 1
e 24 25 1
e 24 29 1
e 25 26 1
e 26 27 1
e 28 12 1
e 30 25 1
e 31 9 1
e 31 10 1
e 31 33 1
e 32 34 1
e 33 10 1
e 35 37 1
e 36 9 1
e 36 38 1
e 38 7 1
e 38 9 1
e 38 10 1
e 39 42 1
e 40 41 1
e 40 51 1
e 41 43 1
e 41 51 1
e 42 44 1
e 43 7 1
e 43 9 1
e 43 46 1
e 43 48 1
e 43 49 1
e 43 51 1
e 44 45 1
e 45 48 1
e 46 3 1
e 46 4 1
e 46 7 1
e 46 9 1
e 46 47 1
e 46 48 1
e 46 49 1
